ID,fG-T,fG-R,fG-K,fG-C,fG-A
f1db3f62-7202-4d4f-ab26-8f7b7cb62c2a_lvl89,-4.967049755124275,0.6738863016184488,0.7700184637304961,0.7893326213946363,0.6738863016184488
f1db3f62-7202-4d4f-ab26-8f7b7cb62c2a_lvl134,-4.8712040763650855,0.5185431854361681,0.5970720059756517,0.6437355678179062,0.5185431854361681
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl91,-2.6117558009005823,0.5903077522050556,0.6082858968590241,0.7874977903105356,0.5903077522050556
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl33,-3.4860772862905534,0.6151437272921885,0.720740428600409,0.6296689276047259,0.6151437272921885
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl42,-1.4371399246937517,0.7692659521902943,0.8434099224312422,0.7966352710710506,0.7692659521902943
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl43,0.576609008678624,0.7411808871367391,0.7414084214825342,0.8011200180626026,0.7411808871367391
7699c3d2-fb67-40f4-a8c2-d04c9c59d7f1_lvl2,-8.692363641369147,0.6388515848333245,0.6999081581740727,0.7123197037503066,0.7123197037503066
7699c3d2-fb67-40f4-a8c2-d04c9c59d7f1_lvl1,-1.6355226901507036,0.508332834871119,0.6077263503553388,0.6789425143688143,0.6789425143688143
a11999eb-48ab-4655-b2e7-a102e7210111_lvl31,-0.5594610821851506,0.6061790782754213,0.6345232210770613,0.6061238547238905,0.6061790782754213
a11999eb-48ab-4655-b2e7-a102e7210111_lvl145,-1.8291520413247888,0.5724441608636137,0.6819284706342004,0.7987643354208438,0.5724441608636137
a11999eb-48ab-4655-b2e7-a102e7210111_lvl70,-2.6213405959016516,0.41571696685705317,0.7424497737308986,0.7320646294955933,0.41571696685705317
a11999eb-48ab-4655-b2e7-a102e7210111_lvl53,0.6272871578539363,0.6354295737561636,0.7529578835145969,0.7221326077691627,0.6354295737561636
33253213-2bfe-40e3-8131-2e175da84c1c_lvl172,-15.185056944299145,0.1609615186682042,0.5046762457767362,0.45796610732973614,0.45796610732973614
33253213-2bfe-40e3-8131-2e175da84c1c_lvl12,-1.5856427383478993,0.5993297248850671,0.6495538194355247,0.617259313063714,0.617259313063714
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl104,-3.2444725073008733,0.6259848631564277,0.8672241901875349,0.883582428102008,0.6259848631564277
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl7,-2.546130847742092,0.6084516721432568,0.7329986909152052,0.6625408275779487,0.6084516721432568
