ID,fG-T,fG-R,fG-K,fG-C,fG-A
f1db3f62-7202-4d4f-ab26-8f7b7cb62c2a_lvl89,-5.256285237051983,0.6900264468340778,0.7847108454474305,0.8027843809447958,0.6900264468340778
f1db3f62-7202-4d4f-ab26-8f7b7cb62c2a_lvl134,-5.156976302315277,0.5301210540917398,0.6094094643097875,0.6571422027795115,0.5301210540917398
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl91,-2.807477257773681,0.6050802691119622,0.6259772003631943,0.7857647795612157,0.6050802691119622
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl33,-3.71741040101615,0.622308707289874,0.73299400246201,0.6358121612629871,0.622308707289874
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl42,-1.5725537278701254,0.7732093917518147,0.8486661381150046,0.8023672026344596,0.7732093917518147
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl43,0.5470591078190004,0.7468295189922365,0.7465159517650338,0.8008374960473165,0.7468295189922365
7699c3d2-fb67-40f4-a8c2-d04c9c59d7f1_lvl2,-9.110614275964798,0.6492385189918297,0.7139580837159263,0.7189226820405472,0.7189226820405472
7699c3d2-fb67-40f4-a8c2-d04c9c59d7f1_lvl1,-1.7999761993263854,0.5218217641673568,0.6234975779413591,0.696479792428163,0.696479792428163
a11999eb-48ab-4655-b2e7-a102e7210111_lvl31,-0.6541434751532389,0.6221183777352842,0.6504282238645938,0.62164327709159,0.6221183777352842
a11999eb-48ab-4655-b2e7-a102e7210111_lvl145,-1.9814098296059965,0.5745002685100709,0.6782003734131973,0.7962785755784118,0.5745002685100709
a11999eb-48ab-4655-b2e7-a102e7210111_lvl70,-2.8098111465538826,0.39876117561018803,0.7483610052067327,0.7339082591050472,0.39876117561018803
a11999eb-48ab-4655-b2e7-a102e7210111_lvl53,0.5996442260926176,0.6430552240827307,0.7647108721833343,0.7315678613474752,0.6430552240827307
33253213-2bfe-40e3-8131-2e175da84c1c_lvl172,-15.832489121360366,0.12916554575866862,0.4848250126720186,0.433327742120904,0.433327742120904
33253213-2bfe-40e3-8131-2e175da84c1c_lvl12,-1.7267906916580993,0.6113979688690127,0.6618124904427806,0.6299010359055888,0.6299010359055888
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl104,-3.469963986216418,0.6164445309252511,0.8782861080757749,0.8926363663072753,0.6164445309252511
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl7,-2.737108042223123,0.6200283755713941,0.7412595304835109,0.6740348893468588,0.6200283755713941
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl10,0.13471743951990175,0.5492079925510159,0.590085204240476,0.7296213708617103,0.5492079925510159
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl75,-3.788053312692713,0.7013495779609817,0.8537293038162468,0.8374445152456386,0.7013495779609817
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl134,-5.387066856579317,0.5186487458333322,0.6046022521990879,0.6429948763224507,0.5186487458333322
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl162,-1.5230340687746002,0.7406602926071127,0.8693625924059407,0.8084747744771463,0.7406602926071127
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl81,-1.3560562199996602,0.8305545149414421,-0.05371476159419213,0.29686941160011626,0.8305545149414421
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl30,-1.22146184768485,0.6539732651667245,0.649809043559065,0.8391298056110243,0.6539732651667245
90237211-82c9-4695-9a59-8d975f6bef3a_lvl10,-4.124979574573221,0.5492079925510159,0.590085204240476,0.7296213708617103,0.7296213708617103
90237211-82c9-4695-9a59-8d975f6bef3a_lvl184,-5.37821071754123,0.5720774641799724,0.809820164431126,0.7983774825966649,0.7983774825966649
90237211-82c9-4695-9a59-8d975f6bef3a_lvl84,-5.806189503210015,0.6259299653481349,0.7345401951148467,0.7020648451683216,0.7020648451683216
90237211-82c9-4695-9a59-8d975f6bef3a_lvl149,-4.841915524907368,0.7260704740335406,0.8814187376559871,0.8040983831495077,0.8040983831495077
fdb9bf30-0d9b-4985-bdff-661806be4fe5_lvl170,-1.337355868151007,0.5776939688622899,0.6921900247958432,0.6759200507030948,0.5776939688622899
fdb9bf30-0d9b-4985-bdff-661806be4fe5_lvl168,0.376890517687499,0.6640275041390515,0.6859557087696296,0.8811631324869494,0.6640275041390515
fdb9bf30-0d9b-4985-bdff-661806be4fe5_lvl40,-0.4976940124410676,0.6078866185389504,0.8022155735037934,0.8133405709810364,0.6078866185389504
fdb9bf30-0d9b-4985-bdff-661806be4fe5_lvl53,-1.3158727147695535,0.6430552240827307,0.7647108721833343,0.7315678613474752,0.6430552240827307
2482c1ca-0da2-4288-a8a6-c5e41050e310_lvl192,-3.163336075900283,0.8145557928654196,0.8983077960052729,0.9113154014339155,0.8145557928654196
2482c1ca-0da2-4288-a8a6-c5e41050e310_lvl109,-0.9181346028383719,0.6728427025360111,0.8008877696802568,0.7720317924401929,0.6728427025360111
2482c1ca-0da2-4288-a8a6-c5e41050e310_lvl29,-2.7461845893846584,0.826264261947017,0.8558539638980247,0.8833456141290373,0.826264261947017
2482c1ca-0da2-4288-a8a6-c5e41050e310_lvl3,-1.1538368774965064,0.7023819300141271,0.7234790567587189,0.7922022276928609,0.7023819300141271
f2bb6e80-5d6a-47f7-9d4f-bffa766cefd6_lvl87,-2.7181217844804975,0.6808203511404838,0.8151250709971852,0.40389509878142305,0.8151250709971852
f2bb6e80-5d6a-47f7-9d4f-bffa766cefd6_lvl36,0.18565352488661657,0.4944727588349495,0.5591364293457376,0.6683673966423448,0.5591364293457376
f2bb6e80-5d6a-47f7-9d4f-bffa766cefd6_lvl34,-2.4793475338596456,0.6264301905951017,0.7045351382368925,0.7918267730591111,0.7045351382368925
f2bb6e80-5d6a-47f7-9d4f-bffa766cefd6_lvl55,-6.3052780604168905,0.5575104808619241,0.7896166197034595,0.8305988721948295,0.7896166197034595
cf8680ff-9cc5-4a30-b2f1-0e6ceaf39e9c_lvl184,-3.8489114268210947,0.5720705715993775,0.8156655300568294,0.799925118538356,0.799925118538356
cf8680ff-9cc5-4a30-b2f1-0e6ceaf39e9c_lvl166,-2.875427496658077,0.7192806269085236,0.6268112059990786,0.7989346038940313,0.7989346038940313
95c108b2-2aa7-4a86-84b1-5c01d2455ec0_lvl25,-24.22871630453378,0.6384515296627742,0.5941635687127588,0.3311004393829914,0.6384515296627742
95c108b2-2aa7-4a86-84b1-5c01d2455ec0_lvl46,-4.288323134464311,0.5694254247514559,0.67712985341329,0.6795397209097703,0.5694254247514559
95c108b2-2aa7-4a86-84b1-5c01d2455ec0_lvl84,-1.9819249126127436,0.6259299653481349,0.7345401951148467,0.7020648451683216,0.6259299653481349
95c108b2-2aa7-4a86-84b1-5c01d2455ec0_lvl142,-0.784009402291919,0.6682707074935756,0.7406349787912881,0.8388074922269706,0.6682707074935756
0c490eda-0204-4232-aca2-4918ee2e8bf8_lvl178,-4.335728608636392,0.5585591000770672,0.7263768168141221,0.38959697025334367,0.38959697025334367
0c490eda-0204-4232-aca2-4918ee2e8bf8_lvl29,-6.6945354679735045,0.8245571437493991,0.8610625711464364,0.8922162771873632,0.8922162771873632
4324f040-147a-443b-b639-125efb4faf24_lvl134,-7.607150742519408,0.5186487458333322,0.6046022521990879,0.6429948763224507,0.5186487458333322
4324f040-147a-443b-b639-125efb4faf24_lvl55,-6.121733842195893,0.5704353640783058,0.7968367662906861,0.8420219748174056,0.5704353640783058
a3bbdd04-4020-4bc8-95d2-692568fe9115_lvl19,-8.23326274421605,0.7959802534025647,0.7452640842477287,0.9312550739338729,0.7959802534025647
a3bbdd04-4020-4bc8-95d2-692568fe9115_lvl72,-6.63071836692375,0.6511500211400045,0.8259881824433297,0.8716322776126457,0.6511500211400045
4013d0a0-8554-4fdb-9e59-aa8409877849_lvl91,-8.876481760133785,0.5952007215806738,0.5680836741699051,0.7858110443679711,0.5952007215806738
4013d0a0-8554-4fdb-9e59-aa8409877849_lvl69,-3.662210784141953,0.7183402717797236,0.6817363983274816,0.7778955473065596,0.7183402717797236
4013d0a0-8554-4fdb-9e59-aa8409877849_lvl171,-1.6429348118762794,0.6454126340863002,0.8679702101634202,0.7392087693332521,0.6454126340863002
4013d0a0-8554-4fdb-9e59-aa8409877849_lvl136,-1.7723461414923627,0.6603868272981839,0.6559270487302779,0.7733070422172967,0.6603868272981839
2831d68c-40b8-4ba0-8974-1afacaed6762_lvl186,-12.681582580260265,0.7223863611939598,0.8212065879755133,0.841930572523781,0.841930572523781
2831d68c-40b8-4ba0-8974-1afacaed6762_lvl31,-7.7721628335480935,0.6221183777352842,0.6504282238645938,0.62164327709159,0.62164327709159
