ID,fG-T,fG-R,fG-K,fG-C,fG-A
f1db3f62-7202-4d4f-ab26-8f7b7cb62c2a_lvl89,-9.891387635440324,0.8615798902879791,0.874084900023247,0.9295512823467498,0.8615798902879791
f1db3f62-7202-4d4f-ab26-8f7b7cb62c2a_lvl134,-9.68379983801412,0.6779619399109136,0.7725890038272426,0.8036964581734836,0.6779619399109136
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl91,-5.954758912421517,0.7949288172604533,0.829720442860278,0.5574670131176038,0.7949288172604533
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl33,-7.52367278578485,0.6883297081429922,0.749874355180565,0.6134464123470664,0.6883297081429922
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl42,-3.9705503140094653,0.6922773830169651,0.70817913043609,0.7336497958639557,0.6922773830169651
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl43,-0.12801056397895405,0.6543618350686509,0.6711639890981166,0.5994562871073141,0.6543618350686509
7699c3d2-fb67-40f4-a8c2-d04c9c59d7f1_lvl2,-15.714571664317198,0.722739004936807,0.854264352300149,0.6414849261025152,0.6414849261025152
7699c3d2-fb67-40f4-a8c2-d04c9c59d7f1_lvl1,-4.503809760617634,0.7014254613989093,0.8084700761386067,0.8619824192956606,0.8619824192956606
a11999eb-48ab-4655-b2e7-a102e7210111_lvl31,-2.395442652348191,0.8343082578737433,0.8476372990261414,0.8141082808791361,0.8343082578737433
a11999eb-48ab-4655-b2e7-a102e7210111_lvl145,-4.513080489610716,0.44725295566671835,0.40346691006689855,0.6278198456045209,0.44725295566671835
a11999eb-48ab-4655-b2e7-a102e7210111_lvl70,-5.892080599907329,0.05066322383492107,0.5805704547062662,0.6451653768499286,0.05066322383492107
a11999eb-48ab-4655-b2e7-a102e7210111_lvl53,-0.03651335500497204,0.6562153300698786,0.769372474558994,0.7117183273632806,0.6562153300698786
33253213-2bfe-40e3-8131-2e175da84c1c_lvl172,-26.055102443379607,-0.44856754810581684,0.0019248774053602015,-0.06043816085126343,-0.06043816085126343
33253213-2bfe-40e3-8131-2e175da84c1c_lvl12,-4.02426266134166,0.7250918920523567,0.7078407872695643,0.7487140617126166,0.7487140617126166
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl104,-7.111212751445507,0.14326071489154435,0.8701605718449178,0.7865465873677584,0.14326071489154435
