ID,fG-T,fG-R,fG-K,fG-C,fG-A
f1db3f62-7202-4d4f-ab26-8f7b7cb62c2a_lvl89,-6.65646005063218,0.7539081080438035,0.834439189576671,0.8590967509858963,0.7539081080438035
f1db3f62-7202-4d4f-ab26-8f7b7cb62c2a_lvl134,-6.528682986876197,0.5828612846300751,0.6678293986882691,0.7109626313001353,0.5828612846300751
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl91,-3.7544155053513104,0.6692168792790898,0.6965475341441277,0.7626182135017697,0.6692168792790898
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl33,-4.864068235392235,0.656026817240773,0.763222414675149,0.6478676790059675,0.656026817240773
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl42,-2.2652760733959623,0.7751935551819608,0.8498713983284957,0.814373599633845,0.7751935551819608
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl43,0.3835717066711681,0.7513851381168185,0.7463157413372824,0.7727353207023723,0.7513851381168185
7699c3d2-fb67-40f4-a8c2-d04c9c59d7f1_lvl2,-11.118217322023927,0.6942924458319945,0.778102103675592,0.7333103543523458,0.7333103543523458
7699c3d2-fb67-40f4-a8c2-d04c9c59d7f1_lvl1,-2.6149983490326854,0.5835656215507103,0.6907471789935662,0.7651604194629177,0.7651604194629177
a11999eb-48ab-4655-b2e7-a102e7210111_lvl31,-1.1358690933928342,0.6924882359925186,0.7213669065150826,0.6948712284517814,0.6924882359925186
a11999eb-48ab-4655-b2e7-a102e7210111_lvl145,-2.7174483893559427,0.5751813973891733,0.630009242919273,0.7756590513321249,0.5751813973891733
a11999eb-48ab-4655-b2e7-a102e7210111_lvl70,-3.73137496356492,0.31083194562814886,0.7614001671784478,0.7258865491656193,0.31083194562814886
a11999eb-48ab-4655-b2e7-a102e7210111_lvl53,0.4443918446046441,0.6664027748606347,0.7973221126659695,0.753945106988472,0.6664027748606347
33253213-2bfe-40e3-8131-2e175da84c1c_lvl172,-18.94016357125421,-0.02501185145138701,0.36494332477303365,0.2990644549721828,0.2990644549721828
33253213-2bfe-40e3-8131-2e175da84c1c_lvl12,-2.416180142246003,0.6566807793491255,0.7006162971507345,0.6835231484803245,0.6835231484803245
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl104,-4.573076103211019,0.5201707135251095,0.9131724318950802,0.8977823058154162,0.5201707135251095
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl7,-3.6677295961133947,0.6489922809258344,0.7713071738064463,0.7052222828819736,0.6489922809258344
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl10,-0.15903146565605095,0.6131729075122879,0.6549981245088123,0.7898381748001445,0.6131729075122879
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl75,-4.899860248930492,0.6711621452057988,0.8807865420619705,0.8513571221512696,0.6711621452057988
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl134,-6.771138804713308,0.5714999953639293,0.6642038785465436,0.6977805053657973,0.5714999953639293
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl162,-2.2031967459343593,0.671286046390374,0.8628107871644682,0.8264576387710094,0.671286046390374
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl81,-2.0382081686472238,0.804441755060617,-0.2852097053768392,0.056976198782635504,0.804441755060617
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl30,-1.899039629850165,0.6493340583460001,0.5191972737006575,0.8934471800442491,0.6493340583460001
90237211-82c9-4695-9a59-8d975f6bef3a_lvl10,-5.331408999684061,0.6131729075122879,0.6549981245088123,0.7898381748001445,0.7898381748001445
90237211-82c9-4695-9a59-8d975f6bef3a_lvl184,-6.801421165625584,0.6398067907211654,0.8487490892652171,0.8497714663183206,0.8497714663183206
90237211-82c9-4695-9a59-8d975f6bef3a_lvl84,-7.26571284574004,0.6239853779357826,0.7825970781941627,0.7320307458145895,0.7320307458145895
90237211-82c9-4695-9a59-8d975f6bef3a_lvl149,-6.189128049170799,0.7983672871298566,0.8373818253268784,0.8509205263167557,0.8509205263167557
fdb9bf30-0d9b-4985-bdff-661806be4fe5_lvl170,-2.055491560331876,0.63084885111477,0.7446842581422594,0.7408512405147721,0.63084885111477
fdb9bf30-0d9b-4985-bdff-661806be4fe5_lvl168,0.07905930258553112,0.6148477019797514,0.699247220805071,0.8354488720491166,0.6148477019797514
fdb9bf30-0d9b-4985-bdff-661806be4fe5_lvl40,-0.9380176951242789,0.6705473361316279,0.8512146133131981,0.8435274261076047,0.6705473361316279
fdb9bf30-0d9b-4985-bdff-661806be4fe5_lvl53,-1.9213197434162461,0.6664027748606347,0.7973221126659695,0.753945106988472,0.6664027748606347
2482c1ca-0da2-4288-a8a6-c5e41050e310_lvl192,-4.192552099126579,0.7968385118684456,0.868095094702801,0.9121805542086253,0.7968385118684456
