ID,fval,
f1db3f62-7202-4d4f-ab26-8f7b7cb62c2a_lvl89,0.4253214897099373,
f1db3f62-7202-4d4f-ab26-8f7b7cb62c2a_lvl134,0.45600986250621195,
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl91,0.4234329997664146,
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl33,0.41913216255212443,
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl42,0.40758007999611423,
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl43,0.4412102232450239,
7699c3d2-fb67-40f4-a8c2-d04c9c59d7f1_lvl2,0.4127523986188009,
7699c3d2-fb67-40f4-a8c2-d04c9c59d7f1_lvl1,0.3859159422979657,
a11999eb-48ab-4655-b2e7-a102e7210111_lvl31,0.4243112938546459,
a11999eb-48ab-4655-b2e7-a102e7210111_lvl145,0.5239052674540541,
a11999eb-48ab-4655-b2e7-a102e7210111_lvl70,0.39099287664106985,
a11999eb-48ab-4655-b2e7-a102e7210111_lvl53,0.40677673470522463,
33253213-2bfe-40e3-8131-2e175da84c1c_lvl172,0.47103626910227275,
33253213-2bfe-40e3-8131-2e175da84c1c_lvl12,0.38094585015552734,
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl104,0.37741328704412325,
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl7,0.3845830386423296,
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl10,0.35054547350977844,
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl75,0.4125151450632639,
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl134,0.4602866662343182,
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl162,0.472443951923094,
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl81,0.378052797185018,
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl30,0.4643879585443532,
90237211-82c9-4695-9a59-8d975f6bef3a_lvl10,0.35054547350977844,
90237211-82c9-4695-9a59-8d975f6bef3a_lvl184,0.532558019100923,
90237211-82c9-4695-9a59-8d975f6bef3a_lvl84,0.3398526971130213,
90237211-82c9-4695-9a59-8d975f6bef3a_lvl149,0.4800624921309481,
fdb9bf30-0d9b-4985-bdff-661806be4fe5_lvl170,0.4819289359639933,
fdb9bf30-0d9b-4985-bdff-661806be4fe5_lvl168,0.4781257887190749,
fdb9bf30-0d9b-4985-bdff-661806be4fe5_lvl40,0.37286223764374654,
fdb9bf30-0d9b-4985-bdff-661806be4fe5_lvl53,0.40677673470522463,
2482c1ca-0da2-4288-a8a6-c5e41050e310_lvl192,0.5259976334070605,
2482c1ca-0da2-4288-a8a6-c5e41050e310_lvl109,0.4590169222285034,
2482c1ca-0da2-4288-a8a6-c5e41050e310_lvl29,0.38635784344178775,
2482c1ca-0da2-4288-a8a6-c5e41050e310_lvl3,0.37426247265937496,
f2bb6e80-5d6a-47f7-9d4f-bffa766cefd6_lvl87,0.4498634076909578,
f2bb6e80-5d6a-47f7-9d4f-bffa766cefd6_lvl36,0.3901005372356508,
f2bb6e80-5d6a-47f7-9d4f-bffa766cefd6_lvl34,0.40864804524250414,
f2bb6e80-5d6a-47f7-9d4f-bffa766cefd6_lvl55,0.4377977355568233,
cf8680ff-9cc5-4a30-b2f1-0e6ceaf39e9c_lvl184,0.5322496729914176,
cf8680ff-9cc5-4a30-b2f1-0e6ceaf39e9c_lvl166,0.45826143016168197,
95c108b2-2aa7-4a86-84b1-5c01d2455ec0_lvl25,0.43425815752696134,
95c108b2-2aa7-4a86-84b1-5c01d2455ec0_lvl46,0.40245304708045526,
95c108b2-2aa7-4a86-84b1-5c01d2455ec0_lvl84,0.3398526971130213,
95c108b2-2aa7-4a86-84b1-5c01d2455ec0_lvl142,0.46089757422783645,
0c490eda-0204-4232-aca2-4918ee2e8bf8_lvl178,0.4372023425900147,
0c490eda-0204-4232-aca2-4918ee2e8bf8_lvl29,0.37070501320960453,
4324f040-147a-443b-b639-125efb4faf24_lvl134,0.4602866662343182,
4324f040-147a-443b-b639-125efb4faf24_lvl55,0.4436051314431613,
a3bbdd04-4020-4bc8-95d2-692568fe9115_lvl19,0.39210266797505383,
a3bbdd04-4020-4bc8-95d2-692568fe9115_lvl72,0.49105021768242574,
4013d0a0-8554-4fdb-9e59-aa8409877849_lvl91,0.38021012466962467,
4013d0a0-8554-4fdb-9e59-aa8409877849_lvl69,0.47537828236457874,
4013d0a0-8554-4fdb-9e59-aa8409877849_lvl171,0.49585349185886474,
4013d0a0-8554-4fdb-9e59-aa8409877849_lvl136,0.48554832445859514,
2831d68c-40b8-4ba0-8974-1afacaed6762_lvl186,0.5076958811469773,
2831d68c-40b8-4ba0-8974-1afacaed6762_lvl31,0.4243112938546459,
c3e1cda7-b7fd-46b6-925b-0cbfb85bae89_lvl114,0.4128045181556907,
c3e1cda7-b7fd-46b6-925b-0cbfb85bae89_lvl27,0.3881663755707553,
41fdb80c-6516-4d73-8b79-6f863a3287d0_lvl78,0.3532417218961211,
41fdb80c-6516-4d73-8b79-6f863a3287d0_lvl161,0.4425851829428042,
c3e1cda7-b7fd-46b6-925b-0cbfb85bae89_lvl122,0.45303393028483047,
c3e1cda7-b7fd-46b6-925b-0cbfb85bae89_lvl179,0.45358123757789937,
73793320-1d3e-42d8-afa1-e7260980cd3c_lvl93,0.40172365595541226,
73793320-1d3e-42d8-afa1-e7260980cd3c_lvl189,0.5226840879942141,
682c494e-d831-4220-a5a4-fc4ba17165db_lvl97,0.3930273411260845,
682c494e-d831-4220-a5a4-fc4ba17165db_lvl116,0.476547749709498,
10076030-cd09-4885-95f3-6ac9425016ec_lvl11,0.33419770996785014,
10076030-cd09-4885-95f3-6ac9425016ec_lvl123,0.41934689922770035,
d19a149b-1d08-4720-bc60-716abcb6be88_lvl199,0.4821739482597135,
d19a149b-1d08-4720-bc60-716abcb6be88_lvl90,0.4073426284143682,
daeba09e-2e25-49f2-bc1f-182fd053f3a4_lvl177,0.5220844374125876,
daeba09e-2e25-49f2-bc1f-182fd053f3a4_lvl61,0.4208651818026905,
df68c988-120e-42a0-a498-7d7a567e9bc3_lvl24,0.3746004138619361,
df68c988-120e-42a0-a498-7d7a567e9bc3_lvl53,0.40677673470522463,
daeba09e-2e25-49f2-bc1f-182fd053f3a4_lvl187,0.48890119565224766,
daeba09e-2e25-49f2-bc1f-182fd053f3a4_lvl60,0.38982909362532203,
df68c988-120e-42a0-a498-7d7a567e9bc3_lvl175,0.47955692039232595,
df68c988-120e-42a0-a498-7d7a567e9bc3_lvl107,0.44859790209244416,
b0e1b70f-4fab-4540-bb3c-3bdbdfaf3cfe_lvl137,0.4455442137397844,
b0e1b70f-4fab-4540-bb3c-3bdbdfaf3cfe_lvl112,0.4891474122921799,
c09113a4-46c7-4ffc-8af8-c09e9fcb3ff8_lvl145,0.5239052674540541,
c09113a4-46c7-4ffc-8af8-c09e9fcb3ff8_lvl58,0.38629215972234426,
765cec57-b27c-4efa-a54c-3b025ba97aef_lvl13,0.4210889625857968,
765cec57-b27c-4efa-a54c-3b025ba97aef_lvl158,0.4987813408840319,
8ca1d2dc-4daa-44d9-a842-659c691eac35_lvl62,0.3936778058137782,
8ca1d2dc-4daa-44d9-a842-659c691eac35_lvl118,0.48674330595772153,
735b485e-f9ca-4749-aa61-aa2a98a00d18_lvl19,0.39210266797505383,
735b485e-f9ca-4749-aa61-aa2a98a00d18_lvl49,0.37630919265031526,
