ID,fval,
f1db3f62-7202-4d4f-ab26-8f7b7cb62c2a_lvl89,0.5254522724806824,
f1db3f62-7202-4d4f-ab26-8f7b7cb62c2a_lvl134,0.5617955334985694,
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl91,0.5169860041004893,
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl33,0.5231312305386792,
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl42,0.5098173321041864,
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl43,0.5490878209744864,
7699c3d2-fb67-40f4-a8c2-d04c9c59d7f1_lvl2,0.5178876683888336,
7699c3d2-fb67-40f4-a8c2-d04c9c59d7f1_lvl1,0.48146393200639914,
a11999eb-48ab-4655-b2e7-a102e7210111_lvl31,0.521680040839179,
a11999eb-48ab-4655-b2e7-a102e7210111_lvl145,0.6467330912977245,
a11999eb-48ab-4655-b2e7-a102e7210111_lvl70,0.4864647782490438,
a11999eb-48ab-4655-b2e7-a102e7210111_lvl53,0.5146956085671616,
33253213-2bfe-40e3-8131-2e175da84c1c_lvl172,0.5877055512778333,
33253213-2bfe-40e3-8131-2e175da84c1c_lvl12,0.47365476615342195,
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl104,0.4741741679882289,
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl7,0.48337852954950267,
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl10,0.4443953995394922,
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl75,0.5108772586106215,
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl134,0.5685294353496668,
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl162,0.5860954432238044,
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl81,0.47032511191648835,
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl30,0.5726004810990069,
90237211-82c9-4695-9a59-8d975f6bef3a_lvl10,0.4443953995394922,
90237211-82c9-4695-9a59-8d975f6bef3a_lvl184,0.6661677864771746,
90237211-82c9-4695-9a59-8d975f6bef3a_lvl84,0.4295015502240922,
90237211-82c9-4695-9a59-8d975f6bef3a_lvl149,0.5946077964997611,
fdb9bf30-0d9b-4985-bdff-661806be4fe5_lvl170,0.6004664934166506,
fdb9bf30-0d9b-4985-bdff-661806be4fe5_lvl168,0.5998475912277651,
fdb9bf30-0d9b-4985-bdff-661806be4fe5_lvl40,0.47010350914737026,
fdb9bf30-0d9b-4985-bdff-661806be4fe5_lvl53,0.5146956085671616,
2482c1ca-0da2-4288-a8a6-c5e41050e310_lvl192,0.6591447338620159,
2482c1ca-0da2-4288-a8a6-c5e41050e310_lvl109,0.571358790444247,
2482c1ca-0da2-4288-a8a6-c5e41050e310_lvl29,0.48476896340911374,
2482c1ca-0da2-4288-a8a6-c5e41050e310_lvl3,0.4736413337451513,
f2bb6e80-5d6a-47f7-9d4f-bffa766cefd6_lvl87,0.5621848077110134,
f2bb6e80-5d6a-47f7-9d4f-bffa766cefd6_lvl36,0.48770503097154916,
f2bb6e80-5d6a-47f7-9d4f-bffa766cefd6_lvl34,0.5109775471368253,
f2bb6e80-5d6a-47f7-9d4f-bffa766cefd6_lvl55,0.5440096114914629,
cf8680ff-9cc5-4a30-b2f1-0e6ceaf39e9c_lvl184,0.6649472706065759,
cf8680ff-9cc5-4a30-b2f1-0e6ceaf39e9c_lvl166,0.5658763917800713,
95c108b2-2aa7-4a86-84b1-5c01d2455ec0_lvl25,0.541492916067466,
