ID,fval,
f1db3f62-7202-4d4f-ab26-8f7b7cb62c2a_lvl89,0.5616618289323178,
f1db3f62-7202-4d4f-ab26-8f7b7cb62c2a_lvl134,0.6037148029345024,
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl91,0.5538143256734901,
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl33,0.5603166827153169,
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl42,0.5478895827708767,
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl43,0.5904769311147073,
7699c3d2-fb67-40f4-a8c2-d04c9c59d7f1_lvl2,0.5557455239929745,
7699c3d2-fb67-40f4-a8c2-d04c9c59d7f1_lvl1,0.5185771739332092,
a11999eb-48ab-4655-b2e7-a102e7210111_lvl31,0.5579209815765548,
a11999eb-48ab-4655-b2e7-a102e7210111_lvl145,0.691966407067201,
a11999eb-48ab-4655-b2e7-a102e7210111_lvl70,0.52333897481698,
a11999eb-48ab-4655-b2e7-a102e7210111_lvl53,0.5533864704838856,
33253213-2bfe-40e3-8131-2e175da84c1c_lvl172,0.6317362096717288,
33253213-2bfe-40e3-8131-2e175da84c1c_lvl12,0.5101685781432963,
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl104,0.5079707687041523,
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl7,0.5195091517429161,
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl10,0.4771101823053069,
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl75,0.5452210744001847,
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl134,0.6115660161112854,
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl162,0.6305040698140171,
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl81,0.5071057178668245,
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl30,0.6137501456868296,
90237211-82c9-4695-9a59-8d975f6bef3a_lvl10,0.4771101823053069,
90237211-82c9-4695-9a59-8d975f6bef3a_lvl184,0.7167816166252874,
90237211-82c9-4695-9a59-8d975f6bef3a_lvl84,0.463648220815506,
90237211-82c9-4695-9a59-8d975f6bef3a_lvl149,0.6334432104508142,
fdb9bf30-0d9b-4985-bdff-661806be4fe5_lvl170,0.6433107244535893,
fdb9bf30-0d9b-4985-bdff-661806be4fe5_lvl168,0.6475336895969527,
fdb9bf30-0d9b-4985-bdff-661806be4fe5_lvl40,0.5072707992168882,
fdb9bf30-0d9b-4985-bdff-661806be4fe5_lvl53,0.5533864704838856,
2482c1ca-0da2-4288-a8a6-c5e41050e310_lvl192,0.7088738390869677,
2482c1ca-0da2-4288-a8a6-c5e41050e310_lvl109,0.6155076185148282,
2482c1ca-0da2-4288-a8a6-c5e41050e310_lvl29,0.5214901374554916,
2482c1ca-0da2-4288-a8a6-c5e41050e310_lvl3,0.5114661387977836,
f2bb6e80-5d6a-47f7-9d4f-bffa766cefd6_lvl87,0.6040161363079745,
f2bb6e80-5d6a-47f7-9d4f-bffa766cefd6_lvl36,0.5250107976814496,
f2bb6e80-5d6a-47f7-9d4f-bffa766cefd6_lvl34,0.5498915085421466,
f2bb6e80-5d6a-47f7-9d4f-bffa766cefd6_lvl55,0.5853479830662013,
cf8680ff-9cc5-4a30-b2f1-0e6ceaf39e9c_lvl184,0.7147967096883906,
cf8680ff-9cc5-4a30-b2f1-0e6ceaf39e9c_lvl166,0.6070091258560129,
95c108b2-2aa7-4a86-84b1-5c01d2455ec0_lvl25,0.5847708290327509,
95c108b2-2aa7-4a86-84b1-5c01d2455ec0_lvl46,0.5343422910597251,
95c108b2-2aa7-4a86-84b1-5c01d2455ec0_lvl84,0.463648220815506,
95c108b2-2aa7-4a86-84b1-5c01d2455ec0_lvl142,0.6203886161357292,
0c490eda-0204-4232-aca2-4918ee2e8bf8_lvl178,0.5743574769288851,
0c490eda-0204-4232-aca2-4918ee2e8bf8_lvl29,0.5039576163565116,
4324f040-147a-443b-b639-125efb4faf24_lvl134,0.6115660161112854,
4324f040-147a-443b-b639-125efb4faf24_lvl55,0.5928307760529584,
a3bbdd04-4020-4bc8-95d2-692568fe9115_lvl19,0.5329716215937339,
a3bbdd04-4020-4bc8-95d2-692568fe9115_lvl72,0.6461319178355306,
4013d0a0-8554-4fdb-9e59-aa8409877849_lvl91,0.5069170265774076,
4013d0a0-8554-4fdb-9e59-aa8409877849_lvl69,0.628610886311137,
4013d0a0-8554-4fdb-9e59-aa8409877849_lvl171,0.6664733806470612,
4013d0a0-8554-4fdb-9e59-aa8409877849_lvl136,0.6424402509180497,
2831d68c-40b8-4ba0-8974-1afacaed6762_lvl186,0.6666611815760874,
2831d68c-40b8-4ba0-8974-1afacaed6762_lvl31,0.5579209815765548,
c3e1cda7-b7fd-46b6-925b-0cbfb85bae89_lvl114,0.5508176789979254,
c3e1cda7-b7fd-46b6-925b-0cbfb85bae89_lvl27,0.5276756483178314,
41fdb80c-6516-4d73-8b79-6f863a3287d0_lvl78,0.474981978060155,
41fdb80c-6516-4d73-8b79-6f863a3287d0_lvl161,0.58836056857892,
c3e1cda7-b7fd-46b6-925b-0cbfb85bae89_lvl122,0.5993720139828931,
c3e1cda7-b7fd-46b6-925b-0cbfb85bae89_lvl179,0.6061534742978284,
73793320-1d3e-42d8-afa1-e7260980cd3c_lvl93,0.5422669259115799,
73793320-1d3e-42d8-afa1-e7260980cd3c_lvl189,0.6950869537882693,
682c494e-d831-4220-a5a4-fc4ba17165db_lvl97,0.5404201442037772,
682c494e-d831-4220-a5a4-fc4ba17165db_lvl116,0.6398105689596855,
10076030-cd09-4885-95f3-6ac9425016ec_lvl11,0.45061147346652325,
10076030-cd09-4885-95f3-6ac9425016ec_lvl123,0.5601892599180677,
d19a149b-1d08-4720-bc60-716abcb6be88_lvl199,0.6291859199910108,
d19a149b-1d08-4720-bc60-716abcb6be88_lvl90,0.5484371322561127,
daeba09e-2e25-49f2-bc1f-182fd053f3a4_lvl177,0.7102356409287938,
daeba09e-2e25-49f2-bc1f-182fd053f3a4_lvl61,0.5774121731486802,
df68c988-120e-42a0-a498-7d7a567e9bc3_lvl24,0.5060666607781161,
df68c988-120e-42a0-a498-7d7a567e9bc3_lvl53,0.5533864704838856,
daeba09e-2e25-49f2-bc1f-182fd053f3a4_lvl187,0.6583582088516783,
daeba09e-2e25-49f2-bc1f-182fd053f3a4_lvl60,0.5277742141963988,
df68c988-120e-42a0-a498-7d7a567e9bc3_lvl175,0.6426011211377891,
df68c988-120e-42a0-a498-7d7a567e9bc3_lvl107,0.6109798710401385,
b0e1b70f-4fab-4540-bb3c-3bdbdfaf3cfe_lvl137,0.5942526670995009,
b0e1b70f-4fab-4540-bb3c-3bdbdfaf3cfe_lvl112,0.6433290924798567,
c09113a4-46c7-4ffc-8af8-c09e9fcb3ff8_lvl145,0.691966407067201,
c09113a4-46c7-4ffc-8af8-c09e9fcb3ff8_lvl58,0.5245420903820736,
765cec57-b27c-4efa-a54c-3b025ba97aef_lvl13,0.5695238840089766,
765cec57-b27c-4efa-a54c-3b025ba97aef_lvl158,0.6553147202033953,
8ca1d2dc-4daa-44d9-a842-659c691eac35_lvl62,0.5402913904051754,
8ca1d2dc-4daa-44d9-a842-659c691eac35_lvl118,0.6526020268626914,
735b485e-f9ca-4749-aa61-aa2a98a00d18_lvl19,0.5329716215937339,
735b485e-f9ca-4749-aa61-aa2a98a00d18_lvl49,0.5121302287701439,
2a8b8b1b-a314-4c4d-9721-8b94797932fb_lvl104,0.5481268440999423,
2a8b8b1b-a314-4c4d-9721-8b94797932fb_lvl195,0.7130989977238765,
2a8b8b1b-a314-4c4d-9721-8b94797932fb_lvl120,0.6046907691193546,
2a8b8b1b-a314-4c4d-9721-8b94797932fb_lvl65,0.5964524126373312,
3b6c9df2-5083-4d49-9861-cbe74afe4619_lvl186,0.6652761403085324,
3b6c9df2-5083-4d49-9861-cbe74afe4619_lvl33,0.5603166827153169,
3b6c9df2-5083-4d49-9861-cbe74afe4619_lvl42,0.5478895827708767,
3b6c9df2-5083-4d49-9861-cbe74afe4619_lvl11,0.5080127830171286,
2f8867e8-63a9-49b2-b90f-3796db45201d_lvl32,0.5778532683688602,
2f8867e8-63a9-49b2-b90f-3796db45201d_lvl87,0.6040161363079745,
a89045cd-3900-400f-85c2-74b49190c972_lvl54,0.5902027297865957,
a89045cd-3900-400f-85c2-74b49190c972_lvl159,0.660843347843179,
a89045cd-3900-400f-85c2-74b49190c972_lvl44,0.5187882340411767,
a89045cd-3900-400f-85c2-74b49190c972_lvl187,0.6604349444161357,
769a7824-b9fe-4936-b87b-cab185803a17_lvl141,0.6508244810594591,
769a7824-b9fe-4936-b87b-cab185803a17_lvl57,0.5473613326757832,
769a7824-b9fe-4936-b87b-cab185803a17_lvl99,0.6398924533959496,
769a7824-b9fe-4936-b87b-cab185803a17_lvl21,0.48741216660274117,
c4699748-0982-4c0d-97ec-287b108f8897_lvl194,0.6965351397799132,
c4699748-0982-4c0d-97ec-287b108f8897_lvl116,0.6398105689596855,
fd747ef3-188e-4a86-b65d-7d3da34e1566_lvl114,0.5639346080445843,
fd747ef3-188e-4a86-b65d-7d3da34e1566_lvl86,0.5465513241814789,
fd747ef3-188e-4a86-b65d-7d3da34e1566_lvl61,0.5774121731486802,
fd747ef3-188e-4a86-b65d-7d3da34e1566_lvl17,0.5442087327734835,
e2215704-e65c-4f6f-893c-abdf71a1fd5f_lvl132,0.6293785533632426,
e2215704-e65c-4f6f-893c-abdf71a1fd5f_lvl129,0.5908757327857382,
c25c6ad3-626d-4563-9a22-81b0f8b9e8d5_lvl27,0.5276756483178314,
