ID,fG-T,fG-R,fG-K,fG-C,fG-A
f1db3f62-7202-4d4f-ab26-8f7b7cb62c2a_lvl89,-7.546715665715712,0.7874550956569922,0.8503685400604515,0.8871841759593324,0.7874550956569922
f1db3f62-7202-4d4f-ab26-8f7b7cb62c2a_lvl134,-7.395878817186268,0.6109519375857064,0.7010466039326836,0.7421229429245778,0.6109519375857064
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl91,-4.355361426254382,0.7077027519492208,0.7380055617409537,0.7315387683685098,0.7077027519492208
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl33,-5.594502928550755,0.6734779035368456,0.772507088836853,0.6441927283269692,0.6734779035368456
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl42,-2.7244301396046855,0.765824670560729,0.8263342467659555,0.8048478722522731,0.765824670560729
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl43,0.25910921403086795,0.7434201907206581,0.7301242133629202,0.7353477009615736,0.7434201907206581
7699c3d2-fb67-40f4-a8c2-d04c9c59d7f1_lvl2,-12.38388011193077,0.7149713437566885,0.810925111706991,0.7207399797398253,0.7207399797398253
7699c3d2-fb67-40f4-a8c2-d04c9c59d7f1_lvl1,-3.1345784802679764,0.618436934438704,0.7278373980058546,0.7991765609570404,0.7991765609570404
a11999eb-48ab-4655-b2e7-a102e7210111_lvl31,-1.4655669310900565,0.7354617580992957,0.7604985466687321,0.7368189299039538,0.7354617580992957
a11999eb-48ab-4655-b2e7-a102e7210111_lvl145,-3.194309518831149,0.5516830156676701,0.5811424112654543,0.7437020483000473,0.5516830156676701
a11999eb-48ab-4655-b2e7-a102e7210111_lvl70,-4.32256422885766,0.2501760544117956,0.731714614787353,0.7105805531682836,0.2501760544117956
a11999eb-48ab-4655-b2e7-a102e7210111_lvl53,0.32940467877502794,0.6774210573465416,0.802072245348377,0.7494374428578432,0.6774210573465416
33253213-2bfe-40e3-8131-2e175da84c1c_lvl172,-20.899349637491635,-0.1293789336637618,0.27645078309459964,0.21028243192126642,0.21028243192126642
33253213-2bfe-40e3-8131-2e175da84c1c_lvl12,-2.8531225901507002,0.6793396387617542,0.7098933998328792,0.7086784822637247,0.7086784822637247
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl104,-5.269534066637236,0.43291713023960404,0.9179420135390943,0.8831668445316497,0.43291713023960404
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl7,-4.257658275466752,0.6508172800483945,0.7845374982190929,0.7158776398399461,0.6508172800483945
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl10,-0.3610069374611306,0.652319507036225,0.6946196440877831,0.8222849151028885,0.652319507036225
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl75,-5.607583839181929,0.6344879268257453,0.8896474247433048,0.8454456985284448,0.6344879268257453
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl134,-7.651400381707165,0.6001296042645886,0.6972573221320795,0.7290010198545982,0.6001296042645886
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl162,-2.6452624078014058,0.6008131740533762,0.8477294529415069,0.8155400883255955,0.6008131740533762
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl81,-2.4739228420286077,0.7798546387616826,-0.46636550818436223,-0.13108876465016797,0.7798546387616826
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl30,-2.332522963413693,0.6380771332994654,0.42690545537637925,0.9153148689925867,0.6380771332994654
90237211-82c9-4695-9a59-8d975f6bef3a_lvl10,-6.099032780236101,0.652319507036225,0.6946196440877831,0.8222849151028885,0.8222849151028885
90237211-82c9-4695-9a59-8d975f6bef3a_lvl184,-7.705064413982263,0.6758367896554434,0.8617431730455732,0.8573363707115026,0.8573363707115026
90237211-82c9-4695-9a59-8d975f6bef3a_lvl84,-8.187594896320109,0.6161403382771404,0.8063681638700345,0.7438316501184368,0.7438316501184368
90237211-82c9-4695-9a59-8d975f6bef3a_lvl149,-7.039528417835755,0.8352120220213589,0.7841992509560902,0.8698377551637955,0.8698377551637955
fdb9bf30-0d9b-4985-bdff-661806be4fe5_lvl170,-2.5122248006509498,0.6623286495742134,0.7693061957474345,0.778653971163206,0.6623286495742134
fdb9bf30-0d9b-4985-bdff-661806be4fe5_lvl168,-0.12107861267312621,0.5556604034454488,0.7033347717443813,0.7837818108765275,0.5556604034454488
fdb9bf30-0d9b-4985-bdff-661806be4fe5_lvl40,-1.220205975805811,0.7034911195834935,0.8679483612389657,0.8484662850100072,0.7034911195834935
fdb9bf30-0d9b-4985-bdff-661806be4fe5_lvl53,-2.3249240576376478,0.6774210573465416,0.802072245348377,0.7494374428578432,0.6774210573465416
2482c1ca-0da2-4288-a8a6-c5e41050e310_lvl192,-4.8482107019924605,0.7644242672103018,0.8370841568934231,0.8979403769603561,0.7644242672103018
2482c1ca-0da2-4288-a8a6-c5e41050e310_lvl109,-1.9990627008149395,0.6783634478747319,0.8850809506644514,0.8240165975314472,0.6783634478747319
2482c1ca-0da2-4288-a8a6-c5e41050e310_lvl29,-4.293130669132934,0.7837496988522009,0.8132825339121023,0.7981386524968094,0.7837496988522009
2482c1ca-0da2-4288-a8a6-c5e41050e310_lvl3,-2.198561790847229,0.7712511102303418,0.6904422618853301,0.8852363762036956,0.7712511102303418
f2bb6e80-5d6a-47f7-9d4f-bffa766cefd6_lvl87,-4.294249070532916,0.5779887874222976,0.6562848555596559,0.07796941785873827,0.6562848555596559
f2bb6e80-5d6a-47f7-9d4f-bffa766cefd6_lvl36,-0.3626475054469688,0.5867403601431181,0.624237978898906,0.759556950048195,0.624237978898906
f2bb6e80-5d6a-47f7-9d4f-bffa766cefd6_lvl34,-4.0253902323097455,0.7255577626661526,0.800305601034274,0.8199144698779389,0.800305601034274
f2bb6e80-5d6a-47f7-9d4f-bffa766cefd6_lvl55,-8.747342661981055,0.6397636852718286,0.857589213994343,0.8681913269305753,0.857589213994343
cf8680ff-9cc5-4a30-b2f1-0e6ceaf39e9c_lvl184,-5.712813151538084,0.6732314000295709,0.8636147567107887,0.8532900299329569,0.8532900299329569
cf8680ff-9cc5-4a30-b2f1-0e6ceaf39e9c_lvl166,-4.49341126964041,0.7625862474227731,0.5903803119379513,0.8453294235579889,0.8453294235579889
95c108b2-2aa7-4a86-84b1-5c01d2455ec0_lvl25,-31.42484992789929,0.6585591764268848,0.6680444018939724,0.06259122637036414,0.6585591764268848
95c108b2-2aa7-4a86-84b1-5c01d2455ec0_lvl46,-6.304271741044705,0.5056874094310022,0.6834631878414972,0.5480275560583074,0.5056874094310022
95c108b2-2aa7-4a86-84b1-5c01d2455ec0_lvl84,-3.2556828117240717,0.6161403382771404,0.8063681638700345,0.7438316501184368,0.6161403382771404
95c108b2-2aa7-4a86-84b1-5c01d2455ec0_lvl142,-1.744483103753995,0.7100447469508732,0.7053433785349973,0.8048615365981426,0.7100447469508732
0c490eda-0204-4232-aca2-4918ee2e8bf8_lvl178,-6.235444802021946,0.523212305684017,0.6674053058420096,0.22777559308734502,0.22777559308734502
0c490eda-0204-4232-aca2-4918ee2e8bf8_lvl29,-9.333855279494546,0.7753854375016159,0.8213320910976378,0.8171030869912842,0.8171030869912842
4324f040-147a-443b-b639-125efb4faf24_lvl134,-10.52827081199652,0.6001296042645886,0.6972573221320795,0.7290010198545982,0.6001296042645886
4324f040-147a-443b-b639-125efb4faf24_lvl55,-8.606685078608276,0.6511355894572196,0.8633262246933224,0.8751206007840546,0.6511355894572196
a3bbdd04-4020-4bc8-95d2-692568fe9115_lvl19,-11.317716379353156,0.852885430936769,0.6861684791940456,0.8499395089622507,0.852885430936769
a3bbdd04-4020-4bc8-95d2-692568fe9115_lvl72,-9.268673976885905,0.7307076061461036,0.6977646177880519,0.8348258233708198,0.7307076061461036
4013d0a0-8554-4fdb-9e59-aa8409877849_lvl91,-12.000532902528933,0.7041219825578524,0.6852029031266367,0.6857482505687551,0.7041219825578524
4013d0a0-8554-4fdb-9e59-aa8409877849_lvl69,-5.512997790989318,0.7863491468611982,0.7560060572765466,0.8000245867479688,0.7863491468611982
4013d0a0-8554-4fdb-9e59-aa8409877849_lvl171,-2.9210382619930666,0.47267454855774643,0.7316716022752751,0.5933058805035653,0.47267454855774643
4013d0a0-8554-4fdb-9e59-aa8409877849_lvl136,-3.1218269849319387,0.5915495684604435,0.5579694627304576,0.8223438694435381,0.5915495684604435
2831d68c-40b8-4ba0-8974-1afacaed6762_lvl186,-16.88640536517288,0.6231568401798878,0.7901814115589616,0.8602682423088941,0.8602682423088941
2831d68c-40b8-4ba0-8974-1afacaed6762_lvl31,-10.677150086800932,0.7354617580992957,0.7604985466687321,0.7368189299039538,0.7368189299039538
c3e1cda7-b7fd-46b6-925b-0cbfb85bae89_lvl114,-18.314652332510377,0.6808306685513172,0.6365965688879586,0.48458090252847263,0.6365965688879586
c3e1cda7-b7fd-46b6-925b-0cbfb85bae89_lvl27,-7.108900261866822,0.6748980123834071,0.8081888466890464,0.8042823638693121,0.8081888466890464
41fdb80c-6516-4d73-8b79-6f863a3287d0_lvl78,-7.781925980032213,0.6392778901243649,0.7223345370693623,0.665749052862725,0.6392778901243649
