ID,fG-T,fG-R,fG-K,fG-C,fG-A
f1db3f62-7202-4d4f-ab26-8f7b7cb62c2a_lvl89,-14.70633900183908,0.9301297089279781,0.7632077488091329,0.8259852418927435,0.9301297089279781
f1db3f62-7202-4d4f-ab26-8f7b7cb62c2a_lvl134,-14.399683795777543,0.7606963702472916,0.8682945095147245,0.8388528273142862,0.7606963702472916
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl91,-9.278615306635047,0.8965761780840223,0.9426127748044886,-0.023297339881821595,0.8965761780840223
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl33,-11.493011705878075,0.5958011222207378,0.5730737701243496,0.38671717863065425,0.5958011222207378
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl42,-6.59962226296594,0.40101437593141465,0.2887331614094381,0.4062953772717872,0.40101437593141465
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl43,-1.1729788308246698,0.3632702115018664,0.4087777607847777,0.193732080833088,0.3632702115018664
7699c3d2-fb67-40f4-a8c2-d04c9c59d7f1_lvl2,-22.55438467368218,0.5891695652006171,0.7098485281085067,0.2596671594891083,0.2596671594891083
7699c3d2-fb67-40f4-a8c2-d04c9c59d7f1_lvl1,-7.375599935344181,0.8244974797288278,0.8865719002616071,0.8856015929495533,0.8856015929495533
a11999eb-48ab-4655-b2e7-a102e7210111_lvl31,-4.418463285239972,0.9187446591592727,0.8943714665789083,0.8643536408525369,0.9187446591592727
a11999eb-48ab-4655-b2e7-a102e7210111_lvl145,-7.262361163380754,0.16053641457628623,-0.04407763741471015,0.27726376347136095,0.16053641457628623
a11999eb-48ab-4655-b2e7-a102e7210111_lvl70,-9.195854262800747,-0.48713591784779114,0.12686460181853088,0.286012163054572,-0.48713591784779114
a11999eb-48ab-4655-b2e7-a102e7210111_lvl53,-0.976653650618275,0.5174947662466475,0.5325641928764152,0.502463250879783,0.5174947662466475
33253213-2bfe-40e3-8131-2e175da84c1c_lvl172,-36.642809098328094,-1.256919161851672,-0.6337434562426245,-0.778965091334022,-0.778965091334022
33253213-2bfe-40e3-8131-2e175da84c1c_lvl12,-6.568053957041878,0.7366339104539428,0.5722623366430182,0.7085515808186047,0.7085515808186047
