ID,fG-T,fG-R,fG-K,fG-C,fG-A
f1db3f62-7202-4d4f-ab26-8f7b7cb62c2a_lvl89,-7.082666005041049,0.7702265495345657,0.8422714622063388,0.8735974923323723,0.7702265495345657
f1db3f62-7202-4d4f-ab26-8f7b7cb62c2a_lvl134,-6.943061115147421,0.597150657732824,0.6845742744272645,0.725893613953514,0.597150657732824
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl91,-4.042368759117365,0.6880731381379406,0.7164433639398157,0.7520244788014586,0.6880731381379406
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl33,-5.214068192530692,0.6645992246557108,0.770149475124774,0.6478980885826578,0.6645992246557108
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl42,-2.483003124794676,0.7728251769797662,0.839709907428292,0.8105553342521478,0.7728251769797662
0cbaa3ae-5376-4d7f-8053-7daba92be456_lvl43,0.32589575681495764,0.7489115871737543,0.7398263249190227,0.7550660378136271,0.7489115871737543
7699c3d2-fb67-40f4-a8c2-d04c9c59d7f1_lvl2,-11.724680742187623,0.7046607983862052,0.79526009340813,0.7306931923799831,0.7306931923799831
7699c3d2-fb67-40f4-a8c2-d04c9c59d7f1_lvl1,-2.863963828582929,0.6002805614489238,0.7090334822068021,0.7829907418636123,0.7829907418636123
a11999eb-48ab-4655-b2e7-a102e7210111_lvl31,-1.2894131688907187,0.7133242357245302,0.7406527378158322,0.7152000314898461,0.7133242357245302
a11999eb-48ab-4655-b2e7-a102e7210111_lvl145,-2.9423437853917154,0.5653138105891267,0.6079371172183984,0.7617988441481892,0.5653138105891267
a11999eb-48ab-4655-b2e7-a102e7210111_lvl70,-4.014653153184359,0.2830906209949683,0.7491035585061123,0.7190575034383417,0.2830906209949683
a11999eb-48ab-4655-b2e7-a102e7210111_lvl53,0.3899854922904917,0.6720126402745626,0.80092817028121,0.7522870324382378,0.6720126402745626
33253213-2bfe-40e3-8131-2e175da84c1c_lvl172,-19.87894022799298,-0.07397620485922442,0.32482904793353723,0.2565230689269521,0.2565230689269521
33253213-2bfe-40e3-8131-2e175da84c1c_lvl12,-2.6255483985336703,0.6675381494843433,0.7061622715209395,0.6961285735647169,0.6961285735647169
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl104,-4.906795544019415,0.4799871744203045,0.9169695320411666,0.8929428342708207,0.4799871744203045
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl7,-3.950403754970212,0.651450116788534,0.7780792409591896,0.7107337482809585,0.651450116788534
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl10,-0.2538144067166771,0.6319306531175078,0.6739834359737359,0.8063730386250906,0.6319306531175078
2f12fa57-37c6-4486-be84-ac4e5dc569c2_lvl75,-5.23897780259264,0.6553328673803395,0.8865997379283092,0.8514782328735901,0.6553328673803395
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl134,-7.192519227492668,0.5859722301392912,0.6807949853185948,0.7127403352250145,0.5859722301392912
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl162,-2.4140260920148533,0.6400564041703293,0.8572279392640713,0.8221126022820467,0.6400564041703293
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl81,-2.2457903495215086,0.793274787371816,-0.3697740763291995,-0.032415665950627746,0.793274787371816
b9b7c160-14ab-4076-bb32-6b5ce9bc1bb4_lvl30,-2.1062760650463477,0.6452026013585876,0.47681406564996,0.9067000860019555,0.6452026013585876
90237211-82c9-4695-9a59-8d975f6bef3a_lvl10,-5.697851185637708,0.6319306531175078,0.6739834359737359,0.8063730386250906,0.8063730386250906
